Gene names,Mori sector,wt_mass_fraction_poor,wt_mass_fraction_rich,rela_mass_fraction_poor,rela_mass_fraction_rich,wt_mass_fraction_poor_err,wt_mass_fraction_rich_err,rela_mass_fraction_poor_err,rela_mass_fraction_rich_err
pntA,A,0.0030439594996073197,0.0005718910666730158,0.001919202232090795,0.0010730679206299152,1.9420017529353647e-05,3.6824665163919575e-05,1.125531022457525e-05,0.00010185242870866052
poxB,S,1.6870192178943504e-05,1.1479745873054066e-05,0.00015649052782412988,9.399509389333761e-05,9.998748596627498e-08,5.984255963141723e-07,8.53415592033606e-06,1.474158664035191e-07
proA,S',0.00033934258983972043,0.0003892943902148061,0.0005833692363746343,0.0006497183220780251,3.975510614269781e-06,5.486088258548061e-06,8.337588017856546e-06,5.10966806095437e-06
prfB,R,0.00048008266804844334,0.0006079052935249919,0.00046958952490268216,0.0004991367710400476,2.924447560521669e-05,1.5716378760348318e-05,2.2185508108934276e-05,1.6626242747047235e-06
priB,U,1.4825407824511664e-05,1.1806913997154696e-05,9.557254587970099e-06,6.8811635946922175e-06,1.3004832121525805e-08,1.1387403933226502e-07,1.2558208490823846e-06,1.511558145774888e-07
sdhB,C,0.001751280759710292,0.0010091973154990029,0.0015288384720469695,0.0012085599866214648,1.743885028845666e-05,8.959493615645376e-05,2.3904871707579214e-05,9.7378956309172e-06
tar,C,0.0029031115834404347,0.00297363064361915,6.746923371837678e-05,0.00030163592630864483,0.00022838676974745015,3.2754078726643116e-06,3.168762202062175e-05,5.978801174208802e-05
tap,C,0.0008528391824653622,0.0006576593041557257,1.1755748758188954e-05,9.52351895516638e-05,2.1087240780822834e-06,3.936815543358876e-06,9.214598844345797e-06,1.594407349158283e-05
yfiB,U,7.251007287595614e-06,8.291834136116731e-06,9.801243608456165e-06,1.099944486957973e-05,9.663103323232025e-08,1.1283264044704772e-07,8.762568385911323e-08,2.8260537899299396e-07
tyrA,R,0.0004906973724220153,5.466653863533073e-05,0.00017470652966550384,0.0001159058914334487,1.5460670652574888e-05,3.4197467440647114e-06,1.4553517806516097e-05,5.23080402909845e-06
ushA,S,0.0001313188652721194,0.00015495310112114346,0.00023638851226546884,0.0002662557770286022,4.4895121165638e-06,1.2998585823722472e-06,7.800838652584092e-06,7.628166254017418e-06
sdiA,U,9.55303876987418e-07,8.366112134472788e-06,3.1572898330910744e-06,1.046283358485022e-05,8.852992355259577e-08,3.4967066588726927e-06,3.0313018404902025e-09,2.3368543761967693e-06
appA,R,1.2060616052720755e-05,8.873727778014544e-06,2.7552173789675145e-05,4.436763129000065e-05,1.529709535215743e-06,6.467893949110625e-07,2.13214227432579e-06,8.983903674494703e-06
hisP,S,0.0003070475364397495,9.286438208034311e-05,0.00021505635311112344,0.00013568501287869092,9.539042125181142e-06,3.453428686630772e-06,1.3396333302305614e-05,1.8997082707268613e-06
putP,C,0.0003929175856590638,0.00015713076195298758,0.00020924361322548516,0.0001496958916879048,7.638680336233066e-06,6.430467227896053e-06,1.0967187846627622e-05,6.786974785382227e-06
valS,U,0.0019800158667813116,0.0025459975726342277,0.0020058962245268585,0.002257111655316193,4.367314406287224e-05,2.9326615589854573e-05,4.003588510553043e-06,3.771103809140932e-05
cheB,C,0.00022122822271421213,0.0001536701815563951,1.8396015101326702e-06,1.6293485272240348e-05,8.577918106757784e-06,4.457140371663445e-06,8.410767251761163e-07,5.083796031428987e-06
cheA,C,0.0014391753419905873,0.0013367182342066523,2.2472986266061243e-05,7.280819727716376e-05,2.1700816900949702e-05,1.386315858035829e-05,1.2622169002247513e-05,1.4103086404285003e-05
cheR,C,0.0001331803316349048,0.00011496722443870007,3.0475774221364613e-05,2.137909060801633e-06,1.1189861653891898e-05,6.438648536036711e-06,2.1405446426322805e-06,1.355517039135817e-06
pheT,A,0.0021331905314796364,0.0015408555722825784,0.0019400180550965714,0.001582888600958284,3.296075422020068e-05,4.235551193580039e-06,2.4202675150932417e-06,2.8285983070103693e-05
tyrR,S',0.00011010000123873331,9.91980729215527e-05,0.00013225340435277835,0.00018729811929325395,5.278293212897802e-06,1.3445966645666903e-05,1.0880924853336592e-05,6.619893398026709e-05
metA,S,0.00044050173507245477,2.5970949212705565e-05,0.0004818241474671174,0.00016849398550373854,2.5244699300691224e-05,8.264454425186575e-08,9.362959599234989e-07,2.2145219766456795e-06
aroB,S',0.00024204259302997158,0.00012400753479310897,0.00028910046070935,0.0002403372399749015,5.702961524294695e-06,1.876946139929824e-06,8.811969483953086e-06,9.808055425032306e-06
recC,U,4.158126289055147e-05,0.00011796142094528024,5.880444467818986e-05,0.00013365728192402994,1.8105580914572892e-06,1.6375856953497345e-05,2.5712089732400384e-06,1.4935399325722112e-08
truA,R,3.4137806646779376e-05,7.56304247790315e-05,2.8299989515577395e-05,4.628442511565799e-05,4.674340158090261e-06,1.7823032729685643e-06,2.517595532385912e-06,5.302519771823039e-07
deoA,S,4.323202774642165e-05,7.275925360337554e-05,0.00011987589176744721,0.00017020312901320145,1.5417674000663825e-07,2.726874881209471e-06,4.134226342107747e-06,1.8904722215178131e-06
pstA,U,4.372023935060715e-06,2.863361948734067e-06,1.1948025978711862e-05,1.4230022306182013e-05,3.9812209254855647e-07,2.863361948734067e-06,6.762363196550069e-07,4.656262649174983e-07
glgB,S,0.0002095707615116508,9.126950063282488e-05,0.00028530613000215177,0.00019505823193657817,5.738260107455097e-06,5.580873148726957e-07,5.712037788385026e-06,1.786087569461439e-05
leuS,R,0.001663793104610713,0.001999739177792448,0.0010991354840601663,0.0015698941156012899,1.5093136938180399e-05,1.6738182332722137e-05,1.3646139239043551e-05,2.816463231379682e-06
fhuC,U,5.178644354312047e-05,2.7203102930929696e-05,4.159864965775329e-05,2.7160148192464435e-05,9.626047834494814e-07,3.1380339303471686e-06,1.0780387871202769e-07,1.9460687143119602e-06
fhuD,U,1.2011579251619939e-05,6.916856993118779e-06,1.1714154431537475e-05,6.383220436793659e-06,2.5984313723714894e-06,4.3812617796142694e-07,6.970825955866628e-07,6.012680150668607e-07
ddlB,S',0.00014186727899828715,0.00014692543113169594,0.00021690663868715736,0.00024374515634471345,4.3306499827772035e-06,3.6231038343539186e-07,5.854062322177382e-06,9.24797295835001e-06
tdh,S',4.648448124483774e-05,0.0004149386252224144,0.00017221795707329814,0.0006726089581617935,3.951865010990628e-06,1.8095352836032996e-06,7.873409817574337e-06,9.296600527162015e-06
ilvB,C,0.0011048238210147562,0.0002285688396696916,0.0020803099235782987,0.0006890019191167509,5.081995797299977e-05,7.047370335907694e-06,2.8195352750186656e-05,3.9737897636620174e-07
purM,U,0.001544221268476329,0.0030794295455979313,0.0007720961650174924,0.001163700030171592,4.560883979325527e-06,3.652909533414226e-05,2.033374241234518e-05,3.406460910388971e-05
purN,U,0.0001680735410521682,0.00029148209471704033,0.00010975665834302227,0.00011750464623810004,5.936904231541604e-06,4.234972722258549e-06,4.750224030747675e-06,1.7619312330830627e-06
folC,A,0.0001474776629389857,0.00021810739094499913,0.00013550378899364752,0.00016101129923957113,5.083231230181126e-06,1.089351831874073e-05,3.5370488119252085e-06,1.8177732109449926e-05
icd,S,0.008708581816424513,0.006444883890441181,0.010199361938212666,0.010232567233614728,0.00020259443507711188,0.00018418140227374107,0.00014108179563406507,0.00015718038227480538
pyrF,R,0.00022563762355356276,0.00030373775074455045,0.00015090985952998046,0.00016868858547174103,2.6253727961931357e-06,4.979334632365933e-06,4.825473094487314e-06,4.276199357709985e-06
yciH,R,3.766586762779571e-05,1.732180807134478e-05,2.3143859967162468e-05,1.0268331019124414e-05,1.863438994411927e-08,7.478763615924455e-07,6.462027782646457e-07,1.6860959210739152e-07
pheS,A,0.0010965907572895684,0.0007685463702479648,0.0009715782633030715,0.0006917725425972082,1.6369135390143018e-05,1.667497488045403e-05,1.6316195388177098e-05,3.2150633366976374e-06
cpdB,S,0.00015266586102385678,0.00013459236112990934,0.00016872534610513454,0.0001654927815203139,8.261185469654521e-07,3.966014481239852e-07,8.009459758269796e-06,6.575107593271624e-06
mutT,U,4.747803502550649e-06,6.3138280538729645e-06,5.809100525955513e-06,4.119920461925121e-06,3.869133616272187e-08,3.897609949681085e-08,1.6951454828410805e-08,3.8348716950236524e-08
creB,U,1.0379864116803851e-05,5.0223360292696905e-06,1.5975502611828007e-05,1.0484931409290432e-05,6.418765685441681e-08,5.198138551485883e-07,1.758160337879305e-08,9.486808196697514e-07
murB,S',0.00017571655243730973,0.00015858269767572575,0.00018397999339266882,0.00020863666544876543,3.9881830898994824e-05,1.3886908395814823e-05,4.3251076718834e-05,1.1662300995739778e-05
usg,S',0.00013495397024497428,0.00017168830769922688,0.00037438953171198096,0.0002790814874308029,9.006307079037859e-08,3.7376269712144697e-06,4.520412850155203e-06,8.494341692993206e-05
recB,U,3.159838302301527e-05,2.155234983659153e-05,2.231564110429331e-05,2.861955296244558e-05,1.0748743915308775e-07,4.0792015705195525e-06,1.0849000924874263e-06,5.341353125991e-06
sppA,U,8.867936504429248e-05,7.638690424194983e-05,0.00013357129866382617,0.00011146901506139358,5.7875068837386e-06,6.78683469304536e-06,4.3006997637187e-06,3.564705711245011e-06
phoR,S,1.9804248758479217e-06,6.164354331065003e-06,2.033059996405219e-06,5.416135330647862e-05,3.282580701162501e-07,3.471455173171902e-06,5.999678536075194e-07,5.114525896974476e-06
creC,U,4.15819947539765e-07,0.0,7.961728925197352e-07,9.59172908187658e-07,3.7146844778601207e-08,0.0,4.622666034476189e-07,5.025341493403776e-07
dacC,S',0.0003086255630573664,0.00026828946164197086,0.0005536433079797647,0.0005440645656762551,8.319044924888584e-06,6.504140845058222e-08,1.366235692313618e-05,2.0613389562060182e-08
cvpA,U,4.979824620913602e-06,2.1166806793091085e-06,3.900061635713792e-06,2.715142610091035e-06,2.72997879635914e-07,1.0830079958772643e-07,1.2366867970230738e-07,2.1176336432893456e-07
dnaJ,R,0.0004842427092615325,0.0006106184391961478,0.00033998332797699786,0.0004721251457450888,3.5596794697488957e-06,3.4513467270857003e-06,7.031397184909914e-07,2.438152857346345e-05
lysC,A,0.001913692841512429,8.598423607795204e-05,0.0012310363744045807,0.00024582606795263125,6.524972481569496e-06,2.1453219654706424e-06,0.00010089643030845191,2.7022813520770497e-05
ptsI,A,0.003990559031788231,0.0033037625119180145,0.004692105733722626,0.004386270671663351,2.4723345776650737e-05,8.407645358038092e-05,2.8756741729777865e-05,0.00011706694192945922
hsdR,C',0.0004401704091529206,0.00012547996035829534,0.0005486929157382078,0.0001018392796398599,6.152111656430566e-07,9.40173144775502e-06,3.8223337975031306e-05,2.6130228853836552e-06
hsdM,R,0.00047347491083296926,0.0004448687618874707,0.0002788940759862903,0.000274314456562117,1.1755718516834665e-05,6.107060135105433e-06,4.5091322687077124e-06,3.404320457886745e-06
aceB,S,5.1049846104321905e-05,0.00019680795405194827,0.0003812351209258963,0.0004312221458620004,8.799352783893761e-07,1.3318810304918118e-06,0.0001261466886728043,0.00012013625419932648
purK,U,0.0003764819392525548,0.0006429290050780735,0.00021872926059561854,0.00023429886091584694,6.255252881927191e-06,2.4618229950043287e-05,2.556902115954875e-06,1.7484656176441115e-05
xthA,A',0.0002653222067070624,0.00022322659328818776,0.0002301722157167883,0.00021190560079838497,3.876038817958005e-06,2.0046108113886663e-05,7.027511662903709e-06,3.187546177608886e-06
avtA,A',0.000176380379142279,0.00016179874107048804,0.00014682410120522838,0.0001270431356307807,9.170625469176555e-07,1.3534892788228596e-07,1.655995596732715e-05,7.153936996859826e-06
xylB,C,6.835341474198251e-06,4.226768187079214e-06,2.3982608502951937e-05,1.4930518073879968e-05,1.268646654395583e-06,3.981508944514743e-07,2.0506900018615377e-06,2.1938725169060162e-07
hemD,S,2.438237439280066e-05,2.2510408103602445e-05,3.200710287800057e-05,3.1038816299824797e-05,2.168728681288813e-06,8.589147054364378e-07,3.832514163397605e-06,2.794565416044811e-06
hemX,S,0.0002688438044063971,0.0003068392606593107,0.00038569962868352845,0.00040348960958068154,5.6569277199716055e-06,3.953350561811223e-06,1.8119821745027148e-05,3.030454549283985e-06
galE,C,0.000249424080692819,0.00033464913057371115,0.00015696528685283138,0.00017327201586182206,2.39035825503467e-06,1.329960365689412e-05,5.394759336847994e-06,9.40451406619412e-06
galT,C,0.00010243234444333925,0.00011689725602052827,5.073190820776155e-05,6.101653095410563e-05,1.2851322253143823e-06,2.512438291778602e-06,3.6276187697983366e-07,2.847852744786576e-06
leuA,C',0.0016310167447685649,0.00017167204898228526,0.0024830281350149952,0.0006561678225613229,9.394740385957386e-05,6.159879805533867e-06,6.692050907951448e-05,1.9966293147057035e-05
rnd,C',4.868189706047653e-05,5.148163592168065e-05,3.217204543659855e-05,3.623560698821267e-05,6.862117221823824e-06,1.7064852493660765e-06,4.6205557200953206e-07,6.822425848231071e-07
speE,U,0.0003889078755627226,0.00038986754363970027,0.00028733009093620846,0.00020522573236555775,2.6769428430616126e-06,6.5558034566480495e-06,1.21110284244429e-06,2.470936786012242e-06
yjaB,U,7.697658175451902e-07,2.1490087116646177e-06,1.5069632767999713e-06,2.3298939131909375e-06,3.1690326820936424e-07,3.643784966722482e-07,1.784695915831432e-08,3.943205319743291e-08
ompT,S',0.003405684264712345,0.0023289199802217593,0.0032095908277752047,0.0027353464132898087,1.4548801687588138e-05,3.2445405706491275e-06,1.0466921946097364e-05,2.5122916243247324e-05
vsr,U,9.982794304561838e-05,8.189324111538578e-05,4.943695646717939e-05,3.344948677023706e-05,2.8111394532086695e-06,1.301081108889292e-06,2.3864990876309986e-06,1.7242866017404675e-06
nagE,C',0.0003481571060939826,0.0002816606858035423,0.0002862747501614198,0.00027739574326539275,3.2036304218436835e-05,1.6489512794676145e-07,2.2653152089933395e-06,4.547987588866218e-06
motA,C,0.00018114676816496559,0.00014740628830890208,2.0300308848206553e-06,9.399180647609965e-06,6.082095863282644e-07,7.648632303153079e-07,5.910411068126289e-07,2.050223994002689e-06
grpE,R,0.000526423378639214,0.0008983012542676274,0.00040694617949101026,0.0007953556677049215,7.960590668711748e-06,1.1848008258268105e-05,0.00011503251507173883,2.5911198974520172e-05
pflB,S,0.0035873324852818333,0.005271857610959791,0.004135997910193104,0.00388995088420712,4.8753894251416094e-05,0.0004554208501753067,3.3926723520350064e-05,3.3587582091570544e-05
glpG,A',2.938356839902008e-05,3.4145954723981654e-05,3.782264402810975e-05,4.006185380627444e-05,2.1827375348646803e-06,1.5908960963170763e-06,4.617213280523684e-06,6.518939621492722e-07
glpQ,S,6.137049974323611e-05,1.081122789102089e-05,6.584993602783899e-05,1.6338516206027232e-05,7.567351025913344e-07,3.9475206176999834e-07,5.383759916037037e-07,4.535834279017177e-07
mtlD,S,7.193292869823458e-05,0.00010562843543282082,0.00013926903223075233,0.00015461607138656338,1.8767163121265442e-06,5.536061442652164e-06,9.318070766933811e-07,2.1736113689206795e-06
putA,C',0.00010787883059164378,0.0016524871142205612,0.00010288125799947734,0.002059138439486791,4.784842456001729e-06,4.458482991587329e-05,8.0684033901844e-06,1.0244868105258433e-05
dedD,S',6.51425021999916e-05,7.695347019708645e-05,7.055408977008758e-05,7.037251040142978e-05,3.5860414626765293e-06,4.5495969642012635e-06,5.035892821257188e-07,5.278923525235675e-06
argT,S,0.00029580528707521126,0.00013661423692620415,0.0005762776682246584,0.0005266848692153459,2.4014530923265357e-06,1.1885208002157706e-05,6.861088637072387e-06,4.589762427030411e-06
gltB,U,0.006994645177613366,0.0018528022732420808,0.005791996799385335,0.004601396011972579,3.685543068329038e-05,7.018197598027305e-05,4.664634879742802e-05,8.708420910333043e-05
gltD,U,0.0017162959101959794,0.0005325188728442498,0.0015860996773449823,0.0012964088044625345,1.4433833264273555e-05,4.144776262325774e-07,4.155024240806509e-05,6.735881936773078e-06
modC,C,5.825218828065318e-05,3.383140834167075e-05,1.5873063810020404e-05,1.4051768206978852e-05,1.5180534356956314e-06,4.194763655302359e-06,9.43779794651849e-07,7.687073140712592e-07
uhpB,S',5.81879144212185e-06,5.547183013623663e-06,3.5449761559211923e-06,1.133921158234097e-05,2.499138095366692e-06,7.792090431326081e-07,4.632992078111709e-07,1.7072530008504333e-06
uhpC,U,1.3462280813477605e-05,2.8036598508553167e-06,9.657930235314735e-06,8.933015425932762e-06,7.701013063681475e-07,1.1872195151166252e-06,1.7773123084716382e-06,2.1644486854894e-06
rep,A',6.140037783877471e-05,7.39537947149791e-05,4.669096069808018e-05,4.296185427739219e-05,7.02442564081283e-07,1.5126250441763103e-06,2.898232706076202e-06,4.7113388837467034e-07
yidB,U,9.964823535438208e-06,3.7492179543292004e-06,1.2707771413928662e-05,6.059290052380874e-06,1.362639456509223e-06,5.590511786258729e-07,8.505759942219471e-07,4.489076641944969e-07
uvrA,S',0.00017888145839483775,0.00023643108598653896,0.0002745830005932619,0.0003500029441689225,1.931013638020176e-05,4.613025519529257e-06,2.1383746977091654e-06,1.7714466432577647e-05
ubiB,S,4.170964294891032e-05,5.871658910751114e-05,5.479085793803246e-05,5.846533233119248e-05,9.750319180043147e-08,6.671419586040369e-07,2.2054036535423913e-06,4.063326029055029e-06
ackA,A',0.0010983653977628789,0.0021594760491164076,0.0009308847190200374,0.0011587002007666836,4.761959940622045e-06,0.00017144283427353193,1.0860877822530663e-05,2.4965992756626637e-05
leuC,C,0.002983866414042427,0.00027904424594331014,0.004751838339360449,0.0014158623659968812,1.9178251413076676e-05,2.7659880961735175e-06,2.916555452265766e-05,2.0716755590052707e-05
acpP,S',0.0013241636157477988,0.0014604765720874738,0.0009533083245229139,0.0011802366591700468,5.573677557583752e-06,2.9558542985545582e-05,3.970509293994948e-07,4.383332621323032e-05
alr,R,4.9015016367776164e-05,5.896377563944358e-05,4.5709150449507066e-05,4.399878624443938e-05,1.6571065262696453e-06,4.040430405217172e-06,2.7944689452652666e-06,3.152064244111451e-06
iscS,S',0.0017787253619856362,0.0013118125326729432,0.001916915414481777,0.001758771318130078,4.246397789963341e-05,1.8372417816485192e-05,3.5314752362687824e-05,3.997617272130964e-05
nfo,S,7.135096977064627e-05,7.517742913645302e-05,9.261014569667309e-05,9.28244807402305e-05,1.1116810130659232e-06,3.120061816638211e-06,1.1260351396981131e-06,1.0346165233498188e-06
